Year,Hartlepool and Stockton-on-Tees,South Teesside,Darlington,Durham,Northumberland,Tyneside,Sunderland,West Cumbria,East Cumbria,Manchester,Greater Manchester South West,Greater Manchester South East,Greater Manchester North West,Greater Manchester North East,Blackburn with Darwen,Blackpool,Lancaster and Wyre,Mid Lancashire,East Lancashire,Chorley and West Lancashire,Warrington,Cheshire East,Cheshire West and Chester,East Merseyside,Liverpool,Sefton,Wirral,"Kingston upon Hull, City of",East Riding of Yorkshire,North and North East Lincolnshire,York,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",Sheffield,Bradford,Leeds,Calderdale and Kirklees,Wakefield,Derby,East Derbyshire,South and West Derbyshire,Nottingham,North Nottinghamshire,South Nottinghamshire,Leicester,Leicestershire CC and Rutland,West Northamptonshire,North Northamptonshire,Lincolnshire CC,"Herefordshire, County of",Worcestershire CC,Warwickshire CC,Telford and Wrekin,Shropshire,Stoke-on-Trent,Staffordshire CC,Birmingham,Solihull,Coventry,Dudley,Sandwell,Walsall,Wolverhampton,Peterborough,Cambridgeshire CC,Suffolk CC,Norwich and East Norfolk,North and West Norfolk,Breckland and South Norfolk,Luton,Hertfordshire CC,Bedford,Central Bedfordshire,Southend-on-Sea,Thurrock,Essex Haven Gateway,West Essex,Heart of Essex,Essex Thames Gateway,Camden and City of London,Westminster,Kensington & Chelsea and Hammersmith & Fulham,Wandsworth,Hackney and Newham,Tower Hamlets,Haringey and Islington,Lewisham and Southwark,Lambeth,Bexley and Greenwich,Barking & Dagenham and Havering,Redbridge and Waltham Forest,Enfield,Bromley,Croydon,"Merton, Kingston upon Thames and Sutton",Barnet,Brent,Ealing,Harrow and Hillingdon,Hounslow and Richmond upon Thames,Berkshire,Milton Keynes,Buckinghamshire,Oxfordshire CC,Brighton and Hove,East Sussex CC,West Surrey,East Surrey,West Sussex (South West),West Sussex (North East),Portsmouth,Southampton,Isle of Wight,South Hampshire,Central Hampshire,North Hampshire,Medway,Kent Thames Gateway,East Kent,Mid Kent,West Kent,"Bristol, City of","Bath and North East Somerset, North Somerset and South Gloucestershire",Gloucestershire CC,Swindon,Wiltshire,Somerset CC,"Bournemouth, Christchurch and Poole",Dorset,Cornwall and Isles of Scilly,Plymouth,Torbay,Devon CC,Isle of Anglesey,Gwynedd,Conwy and Denbighshire,South West Wales,Central Valleys,Gwent Valleys,Bridgend and Neath Port Talbot,Swansea,Monmouthshire and Newport,Cardiff and Vale of Glamorgan,Flintshire and Wrexham,Powys,Aberdeen City and Aberdeenshire,"Caithness and Sutherland, and Ross and Cromarty","Inverness and Nairn, Moray, and Badenoch and Strathspey","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",Na h-Eileanan Siar,Orkney Islands,Shetland Islands,Angus and Dundee City,Clackmannanshire and Fife,East Lothian and Midlothian,City of Edinburgh,Falkirk,"Perth and Kinross, and Stirling",West Lothian,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",Glasgow City,"Inverclyde, East Renfrewshire, and Renfrewshire",North Lanarkshire,Scottish Borders,Dumfries and Galloway,East Ayrshire and North Ayrshire mainland,South Ayrshire,South Lanarkshire,Belfast,"Armagh City, Banbridge and Craigavon","Newry, Mourne and Down",Ards and North Down,Derry City and Strabane,Mid Ulster,Causeway Coast and Glens,Antrim and Newtownabbey,Lisburn and Castlereagh,Mid and East Antrim,Fermanagh and Omagh
1991 Q3,-2.237270097,0.208277455,0.351018554,0.793048211,-0.574336078,0.369554623,-0.317902596,-0.339769378,1.021299236,-0.032378135,0.586909961,0.109909992,-0.916347871,-0.441915527,1.774026851,-1.397270357,1.701014585,-0.056833109,-1.219082427,-0.911558732,1.284266464,0.630281339,0.059760054,-0.099211087,0.509962337,1.037463405,-1.328931804,-0.026093099,1.697634491,0.207947346,-1.623372347,0.564127475,-1.941431731,0.276941549,0.74296844,3.101697491,-1.997710819,-1.660407825,0.361635095,0.16806867,0.403664826,0.6456986,-0.102711576,-0.144970179,0.20593703,-0.249404516,-1.162391898,0.598242943,0.247053297,0.932004248,-1.196457708,-0.224595227,-0.027110598,-1.01899273,-0.921505359,-0.422278996,-0.180617885,1.113439712,0.391851113,-0.647947592,0.924087198,0.825952755,0.272544047,0.102309127,-1.48758806,1.746407138,0.681581162,-0.926964899,-1.142629002,0.574506023,0.547526447,-0.058593298,0.461671793,0.687682776,-1.474621133,-0.863396406,-0.802761621,-1.045415419,-1.750910649,-0.004987253,-2.078754279,-0.166655359,-1.623418534,1.590728865,-0.019494962,-0.021642895,-0.972951667,0.222693409,0.764016597,-0.930541467,-0.665051336,0.11047518,-0.316011505,-1.363574834,-0.219586854,-0.043870045,0.337680451,0.319807516,-0.439359886,-1.014351127,-1.043675749,-0.502809796,-0.436299286,0.432177741,0.496113398,0.605121654,0.508959237,0.535670505,1.09988442,-0.062762968,-0.279116853,1.723075514,-0.508367485,0.624169917,-1.842340804,-0.49964293,-0.347282644,1.143400558,-0.291047771,-0.162253742,-1.842114251,-0.573474952,-0.457790894,-1.698187414,1.525382163,0.275973109,-1.308913264,0.766990885,0.174460181,-0.564288779,-0.155248038,1.968856736,-0.680384119,-1.064465398,1.087446778,-0.096216819,1.051240679,0.299987406,-0.1258531,-1.618643695,-1.061368573,0.776501809,0.004525436,-0.521363691,-1.626986602,-0.735673892,0.130771254,-0.077949574,0.588965755,1.270946871,-0.026987381,1.770512816,0.24603824,-0.424275725,-0.308104605,-0.274375206,-0.97846498,-2.075908129,0.297003769,0.922144545,-0.264309853,-0.527965834,0.38379051,0.402073827,-0.22762844,-1.410084963,-0.799416506,2.334555004,,,,,,,,,,,
1991 Q4,1.161666661,0.716765963,-1.025221097,0.375157802,-0.063910108,0.99860317,-0.731495881,0.281814806,-1.322484792,-1.479078131,-0.485320348,0.392964027,-1.640497375,0.706524917,-1.280354309,-1.469234615,0.28938004,1.048089079,-0.810013642,-0.300120914,0.034129827,1.289186514,-0.821546209,-1.217002956,-0.076128056,1.262139472,0.363966595,1.588916151,1.065006728,0.065256353,-0.354340684,0.396529315,-0.084171177,-0.39679888,-0.725354983,1.474430076,-0.785735034,0.491488205,-0.021733568,-0.454647194,-1.509402291,-0.866343775,0.978505763,-0.229644244,1.314101441,0.568391773,1.280018721,-0.287356829,1.346123836,0.143345036,-0.094859112,0.625768225,2.318913685,-0.336092717,-1.8478812,-1.899578298,0.034429952,-1.669361059,-0.544566366,1.152930792,0.456207574,0.970274301,0.1035999,0.243562318,-0.939302245,-0.820748881,-0.431099999,1.441311894,1.898426561,-0.688869768,-1.033425895,0.306851565,-0.811905425,0.058542374,-0.135386632,2.116572806,-0.240731646,-0.129766849,-0.111640381,-0.218042817,0.78203621,-1.48950644,1.028990355,0.646937594,0.093528515,-0.597052914,-1.489607002,-0.498505142,0.384869556,0.939272051,1.00481823,0.77128858,0.437623148,0.015845705,-1.79618655,0.435963319,0.79810347,-0.412812554,-1.325477362,0.128782153,1.001408918,1.654278304,-0.964672601,0.317338924,0.54877271,-0.604815169,-0.233357836,-0.510777919,0.939430729,-2.163857447,1.244411665,-0.050997988,-1.151018272,0.467633353,-0.538454689,0.061596364,-2.100498341,1.025841194,-1.165156674,-0.705614637,-1.538168225,-0.058116466,0.019349094,-0.478114574,0.630154298,1.234368644,2.151333131,-0.0057422,2.458700982,-0.008947161,0.6343152,-0.247627871,2.596686076,0.71689892,0.135796241,0.239515028,0.720327138,0.236210482,-0.850533839,0.453591079,1.48394094,0.845042393,0.564307562,0.049053859,0.976356217,-0.177800255,0.589173661,-0.162193478,0.977219104,1.584904507,-0.221826477,-1.223754468,-0.578787119,-1.089425849,0.479888052,-0.699275464,-0.465186319,0.086075434,1.032883868,-0.8395946,1.276586027,0.345622245,0.060993043,-0.80024903,0.595802814,-0.57376038,0.669449844,2.036719707,,,,,,,,,,,
1992 Q1,-0.085855861,1.208110697,0.507018787,1.312781979,-0.629410785,0.681052018,-0.290961586,-0.136636,-1.342382633,0.764043047,-0.826933322,0.601083698,-0.039375863,1.636303991,-2.709627667,-0.922433082,1.662171978,-0.502901349,-1.237075997,-1.10660971,-0.809527372,-1.160979683,-0.732297496,-1.999928844,-2.78022906,-0.288446585,1.779761078,-0.197295165,1.761956845,1.504917638,-1.825680178,0.024622268,1.005145944,0.303267928,-0.236444017,0.562953673,0.898149168,-1.189990448,0.94050582,-1.828689553,-1.646982642,-1.2752116,-0.87014071,-1.418434114,0.813481139,0.626120171,-0.453212329,-1.284406316,2.902954308,-0.564164661,1.026579856,-0.751221139,1.265974575,0.448475311,-1.867932919,-0.425481936,-1.743580868,1.074221555,-1.33810286,-0.783031225,0.494392447,0.707851857,0.71359341,0.662243528,0.024112062,-0.012280794,-0.508311772,1.082451316,-0.319604761,0.642167972,-0.27513616,-2.048042694,0.05632485,0.260010038,0.894850281,-1.082432305,1.178808203,1.662025328,1.844729631,-0.383191772,-0.09961623,-1.763813862,-0.241227454,-0.131805471,0.170276651,-0.849827513,-1.086407488,0.358257218,-1.032494988,-0.140641282,-0.023271874,-0.392230517,1.688879611,0.590521849,0.268913136,-1.280513236,0.821904011,-0.255802964,0.395393054,-0.027153824,0.48277868,-1.478915428,-0.010257037,0.87255739,1.502883981,0.66187073,-1.794557253,0.160616883,-0.078674691,-0.657003984,-0.589095586,-0.367202608,0.066585199,0.047808594,-1.145874285,0.3523131,0.863861852,-1.188859105,-0.097094595,0.484830702,0.662206991,1.469177055,-0.07579171,0.904051714,-0.063279952,0.648760325,-0.69314417,-0.116816208,0.925392956,0.169041803,-0.021466332,-0.162615861,-0.169421203,1.366696337,-0.007593141,1.736143939,0.724321214,1.248521004,0.038954196,-1.974931228,1.219889131,-0.025428973,1.793835917,-0.561343222,0.229264726,1.325954466,0.392725228,-1.591282275,1.396098424,-0.790101688,1.047236249,-0.309294551,3.483494535,-0.825073682,0.976390982,0.060892282,0.923227235,0.160879759,0.240998708,0.64244868,-0.711795677,0.668738027,-1.278176358,-1.184820688,-1.28987682,0.886036157,0.801318538,-0.181861527,,,,,,,,,,,
1992 Q2,-0.940256002,0.671740202,-0.982419612,-1.376543886,0.280438206,-0.772407259,-1.902826597,0.445193542,1.287796633,1.060865711,-1.229807372,1.425766837,-0.503442524,-1.016051749,-0.496763197,-0.622489794,-0.906983988,0.203492406,-1.317802011,-0.32148031,-1.390701078,0.130323581,-0.321338168,-0.552958544,-1.302101676,-0.223194173,1.818355421,-0.072467776,0.482144597,-1.155002267,1.331542435,-1.051374537,-0.014825658,0.877487769,0.37293736,0.016885305,-1.003612215,0.571764806,0.76503409,-0.164843275,1.295842456,0.258064552,-1.768112671,1.294501861,-0.413370879,0.686081821,0.35616202,-1.668907519,0.238181755,-0.458570615,-1.56964775,-0.953019475,0.08736039,-0.691324755,0.423853976,-0.761480595,-0.246317117,0.888851788,1.302042796,-0.056831644,0.801510341,-0.514241282,-0.872505068,-0.640700852,1.688938733,-1.039006902,-0.482917302,0.303869953,0.032168735,1.0620239,0.251580895,-0.422031596,2.247749314,0.266819175,-0.730951274,0.648517925,-0.828526224,-2.033436366,1.840536405,-1.377337208,-0.619937137,0.158336028,0.533101433,-0.288121804,0.959815763,-1.002613461,-1.46657293,-0.026834934,0.548422173,1.298036159,0.258105653,0.879240472,0.491498032,1.145909352,1.196583099,-0.236500113,-0.081239031,-0.434453154,-0.54313892,-0.874119183,-0.812058384,-0.302471468,1.011343904,-0.920206038,-0.918346842,0.441647063,1.069031039,1.21667088,0.187197833,-0.056344987,-1.295314382,-0.428138134,0.795493464,0.696946388,0.093576728,0.142703149,-0.841296996,-0.708361866,-0.41080848,-0.018594325,1.328144447,0.362380169,0.408908489,0.915609099,1.224598283,0.189442123,-1.189216071,0.739839421,0.671493099,-0.843174423,0.842825824,0.473392133,1.22730064,-0.925824957,0.941430099,0.163746306,-0.904823423,-0.725983379,0.301450337,-0.975395641,-0.330564968,0.513172526,0.107131169,-1.657765558,-1.534057017,-0.600305813,0.021244198,-1.326690427,0.255629111,-0.490399056,-0.448009023,0.335055508,2.030519067,-0.439700425,0.554337584,0.188817709,-2.680231566,-1.115540228,0.060615166,-1.597552742,0.448116002,-0.006459276,-1.073064536,-2.366056668,0.660734799,-0.09662699,0.8252465,0.630734302,,,,,,,,,,,
1992 Q3,1.468002313,-0.142960216,-0.723794964,-0.205416496,1.014786654,0.043190088,-0.412163622,0.821883682,-0.070011063,-0.885145362,0.061832654,-0.487212088,0.175017464,0.397388494,-1.791547197,0.896744104,0.159341768,0.181947367,1.335530008,0.467491893,1.163521695,0.912002493,0.040347645,-1.497170283,-0.422199665,-0.571284156,-1.215322376,0.9023461,0.934350567,0.202929149,1.125462253,0.556194695,0.422587189,1.788771874,-0.433913298,0.709963282,1.246395799,1.963003138,-0.984783892,-0.921276888,0.276768886,0.822663781,0.144251781,-0.232862226,0.091687406,1.420217773,-0.108864658,0.099399641,-0.62559739,0.580128625,1.200279731,1.309772851,1.694227447,-1.662203519,0.543383589,0.055872115,1.260373481,-0.001286229,-1.195054685,-0.351223661,-0.569299692,-0.33134842,0.590870267,0.633998991,0.087308627,0.77951888,1.434835453,1.170717028,-1.252374303,0.586463913,0.441886299,0.039929472,-0.595821532,1.158747925,-1.036191579,0.607105373,0.297297905,1.441064354,-0.117614616,-0.557678621,-1.522987482,0.49775149,0.744137052,-1.672489865,0.368328481,-0.998284455,-1.198446422,-0.702388817,1.355994659,0.3415291,-1.022896322,0.288253149,1.075861508,-1.484890348,0.216373208,-0.856198766,0.457011835,-0.378442561,1.401987636,-1.915932948,-0.089937074,0.636188181,1.83090618,-0.540734413,0.251899325,-0.419197516,0.318990782,1.264553514,-0.714345954,0.510078788,0.875156121,-0.801503129,-0.214508439,0.738858436,-1.687752356,-0.114944391,0.162965501,1.192347951,0.268030353,0.401798101,-0.047161272,0.637487194,1.843420671,-2.15563473,-1.06613977,-0.814935418,0.490903409,-0.011566088,-0.231666659,2.572535995,-1.016719054,-0.760717754,1.701347258,-0.181646682,1.092912573,-0.619338921,0.381612705,-0.393622936,0.706291358,-0.334265605,0.933434569,0.556967457,0.291079842,1.032899142,0.188829407,-0.527507724,-0.682486806,-0.612749256,0.365517713,1.103741193,-0.674825627,-0.507519655,0.059971863,0.821113338,-0.953102874,-0.317582642,1.243802423,0.537032042,0.061748215,1.615078521,1.421034279,0.379463252,0.649462959,1.06415878,-0.520154756,1.050156372,0.663936906,-1.424925343,,,,,,,,,,,
1992 Q4,0.14421167,0.208239766,1.084701317,-0.795869616,-0.641982453,0.226782528,-1.370573252,1.55936302,-0.13304849,0.776261396,0.972959256,-0.659554942,-0.318671218,-0.871340869,-0.804636502,0.52506397,-1.553753606,-2.750822122,0.362270171,-2.452807647,-1.390730058,2.134986925,-0.104982883,0.255356063,-0.501798736,1.406916169,1.297940627,-0.90462117,0.240591888,0.068372505,0.535025105,-0.321658031,0.691180889,0.292201413,1.223863981,-0.093646392,0.061590106,0.417180131,-0.088243505,-0.245046283,0.147691184,-2.170410028,-0.24848558,0.678178758,0.271543412,0.724901289,-0.416522737,1.041543897,0.266522744,0.227735974,0.054904429,-1.108604857,0.008782406,0.78654648,0.926518754,-0.313508569,-0.790316578,-0.434645707,0.012647625,-1.456367146,0.084726588,-0.334521328,0.687465118,0.227540293,0.133456504,0.365048222,-1.467633672,-0.979648415,-1.760899859,2.449363165,-1.295453962,-1.034368315,-0.354890612,0.793051661,-0.788193582,-0.972520412,0.155538752,0.188780765,0.905792336,0.482768612,-0.698200508,-1.202988702,-0.829962954,0.197749471,0.362552749,-1.499710615,0.737701009,2.365834954,0.215739753,-2.584413413,-0.683628962,-0.055228228,-0.586534255,0.362558202,-0.201597302,-0.152753151,0.134471873,-0.276145667,-0.470506031,0.437610894,1.42303105,-0.300484412,-1.232582416,0.145627907,0.933695481,0.564682408,-2.032670591,-0.773394514,1.475918032,-1.438068839,0.621564882,0.10866119,-0.372834644,-0.892522827,0.168948956,-2.249214725,1.13405279,-0.02492011,0.377359744,1.088191747,-1.617099966,0.438157932,0.76087392,0.821965741,-0.597338532,-1.143264226,-1.282257063,-0.656999916,0.736059657,0.555341594,1.846087077,0.230374861,-0.36945992,-1.837900256,-1.065321742,0.234365415,0.516446749,-0.207844609,-0.311573621,-0.387471053,-2.073557404,0.461355498,0.999231694,-1.060583085,0.671871814,1.683882681,-0.114751499,0.539911808,0.825718427,1.387374018,1.522646351,1.755131122,-0.74169843,-0.362351088,-0.931008723,0.910997813,1.02580916,-0.636667409,0.791273062,0.744150487,-0.794355048,-1.463518413,-0.236842549,-0.294210462,-0.298549149,-1.069206982,0.994440778,-0.707877357,,,,,,,,,,,
1993 Q1,-2.344111641,0.6683401,1.300449427,-0.631705607,-0.375521996,0.499507812,-0.102525713,-1.38200618,0.341924065,0.463533566,0.940345789,1.050307735,0.720492648,-0.407415682,-0.344474435,-2.421514587,-0.904575216,-1.350613024,-1.536364073,1.223959467,0.507797374,1.348073152,1.011776287,0.507190353,0.081929032,-0.269116341,-0.89967447,1.001099076,-1.021138607,1.847229317,-1.579676983,-0.685745356,0.063160083,-0.349575992,-0.807189359,0.464445878,0.883248249,-0.087129194,1.052431613,1.079497582,-0.213647901,0.198464888,-2.215530656,-0.286664081,0.303012796,1.00773902,-0.446586977,0.490346793,-0.749956079,-1.047247659,0.069431935,-1.349616496,-1.354300692,-0.888205229,-0.034236759,-0.115441396,0.585673384,1.163628058,-1.284322596,0.70086736,-0.299053033,-0.28994767,-0.580485261,-0.698141488,-0.445980406,0.358106455,0.677135816,0.613680589,0.468261041,2.335183003,-1.661691144,1.734198503,-1.477517839,-0.471321708,-0.415202676,-0.863446175,-0.273234377,-0.265806129,1.078102435,1.014746789,0.103635435,-0.424695493,0.809575624,-0.82186276,0.053757546,-1.12734307,-1.094105228,-1.391746513,-0.549111531,-0.686045369,1.787486416,-0.097656887,-0.177632061,-0.072324648,1.084147576,-0.24614094,0.651952064,0.828309338,-2.072151698,-0.149202373,-1.080258791,-0.618584338,0.487945327,0.110905013,0.04859952,-0.454061634,-0.263402291,0.932452683,-0.140787144,0.730267503,0.67607401,-0.591658084,-0.554953689,0.455072357,-0.915850127,-0.572622396,-0.380589873,-0.224267672,0.204026023,-0.122950952,-1.437066409,-0.175654275,-1.512827606,-0.848348197,0.657989804,-0.096500649,-0.903882297,-1.795524561,-1.327042304,0.57767419,0.490396197,1.175181669,0.041732996,-0.780927182,-1.080318564,0.167115465,1.935033869,-0.99823775,0.94242724,0.356975399,1.545274452,-1.832757862,0.4884392,-0.501659737,-0.460368514,0.145912157,0.48217785,0.76005958,0.00795156,-0.812690323,0.247204814,0.617445782,0.161097372,-2.337205963,0.576670129,-0.295315054,0.611999596,-0.337790439,0.911105835,0.608948733,-0.639358052,0.813074071,-1.677256661,-0.841206435,-0.754179732,-1.810963604,1.27484344,0.886474302,,,,,,,,,,,
1993 Q2,-0.668033999,0.188439326,-1.455848911,-3.034158527,-1.313953331,0.657589453,0.700524633,-0.870893832,-0.428510679,-0.177989896,-0.255793719,-0.07919177,0.030011887,-0.964853566,-0.040714823,-0.17031737,-0.726311951,0.679040677,1.103790291,-1.834367735,0.459538561,-1.535693719,0.488206795,-0.09828802,0.057640657,-0.917636276,0.311059796,0.699832424,-0.425001201,-0.646320181,2.381481928,0.745252446,-0.127375228,0.500392112,-0.190171603,0.399215432,-1.009511073,0.832555206,-0.062322593,0.621136086,0.016686044,-2.291444348,-0.10854985,1.41240402,-1.21186974,-0.035757707,-0.313281572,1.747301561,-0.470066067,-1.60321361,-0.17050172,-0.083939832,0.880640632,0.209307275,1.658806036,-0.337629764,-0.2380886,-2.318520949,-0.408149698,0.203249307,0.133617575,0.340866082,-0.076225091,-0.532765903,0.213147343,-0.014642378,-0.294785923,-1.515397704,-1.859142593,-1.855858765,1.669123097,-0.901902319,0.03649431,1.514724119,1.086202292,-0.383502587,0.237729637,1.660245396,1.316030657,0.250056966,1.260320354,-2.358941487,-0.656287042,2.2052459,-0.246686764,0.158258889,0.138625452,0.102754464,-0.26283786,-1.498098063,-0.409888698,0.407509595,0.231159849,1.509840578,0.160931621,1.96488188,0.180308264,2.52962355,-2.269288074,-0.832970453,-0.912398126,-0.457546686,-0.920629337,-0.976285641,1.34639081,-1.345630117,-0.182487541,1.39920375,0.757549439,2.171185656,-0.180140004,0.92827733,-0.580526533,2.119291277,-0.417788494,0.746059773,0.707051021,0.443806292,-0.157569967,-0.26422379,0.585824952,-0.604226246,0.532628429,0.67162492,-0.188337805,1.118307377,-1.241209687,-0.935652592,-0.219968572,1.30701783,-0.318038914,-0.783015143,0.201879828,1.839756392,-2.751267637,0.486450177,1.713045524,0.651968446,-1.1624922,-1.294645127,0.109221154,-0.44486138,-0.998411056,-0.680601271,-0.516277447,-0.097494258,0.227940273,-0.121847819,-0.896801143,0.840802085,0.87367753,-1.110098584,0.423031112,0.081252793,-0.079187768,-1.349903015,-1.133994987,-0.366741423,0.205493736,-0.564238756,-0.974873232,0.681773663,-0.82677786,0.108001146,0.064435733,-0.836425552,-0.201798538,-1.166217211,,,,,,,,,,,
1993 Q3,-0.226104909,1.367461822,0.135515416,-0.282101362,-0.814180355,0.450938786,0.655090645,0.682388152,1.129709654,-0.126849954,1.251629639,1.428197782,1.623771412,-0.286074784,0.656661598,0.920704108,1.564935972,1.167364574,0.51968041,-0.880475075,1.431748879,-0.905427707,0.080054726,-0.626954653,1.331078597,0.382397786,2.922280193,-0.940569477,1.151156162,-0.391528605,0.524623115,-0.861159727,1.154747193,0.273388319,0.269884238,-1.289187328,1.014595523,0.737287792,-0.172266086,1.165412928,-0.465016038,-0.30739335,0.122089979,-0.295754773,-0.763108505,-0.108668258,0.265410521,-0.616595561,0.179366062,-0.286165535,-1.057644879,-1.430315402,-1.123935644,0.396569513,0.230092155,-1.566887068,-0.154180753,-0.09257233,0.584513919,-0.122316126,-0.347491013,-0.151824494,-1.061638386,-1.335964352,0.265546564,-0.322066701,-0.148845289,0.400919602,-0.212009903,-0.117373213,-0.418909638,0.24104652,-0.033765307,0.23895738,0.869241324,0.352420678,-0.246207248,-2.046987065,-0.380475661,-0.53571891,-0.092166049,-0.11024543,-3.170282945,0.204991386,-0.897814872,-0.776787951,-0.71529862,-0.482026025,-1.109737362,0.302167404,-0.155532265,-0.521444998,0.170370852,1.09065663,0.098545462,-1.097342323,2.464469559,0.438193609,-0.264964742,-0.60614231,-0.109046858,-0.039687972,0.091914337,1.239220852,0.171933279,0.112747965,-0.814253698,-1.866506237,0.073275155,-1.858433351,-0.327333021,0.057659808,-0.097756058,-0.496826528,-0.414808769,0.157987716,-0.826540057,0.696205608,-1.454312447,0.199530216,-0.35606883,1.47636384,0.208028584,0.334908607,-1.024051763,-0.73674243,-0.882778806,0.194530936,0.208505223,-0.480205299,-0.754939366,-0.38263958,-0.563638914,1.077186785,-0.242909203,-1.164862405,-0.304953337,0.852233588,1.627163232,0.246122854,0.745014245,1.949994415,-1.224851275,1.318967982,0.179542442,1.658598067,0.113445085,1.185609112,0.231899936,0.021631814,-0.148463574,0.472554108,0.684235031,1.948425678,-1.871242701,1.107091359,-0.920048886,0.428298621,-0.600643275,1.142425954,-1.508712982,0.398874759,1.849246503,1.221743793,-0.942396397,-1.009169307,1.482691966,0.262320089,,,,,,,,,,,
1993 Q4,-1.355308865,-0.524719734,-1.063320065,1.029323475,-0.248496858,-2.356613151,0.308116005,0.289072274,1.620793741,-0.740349976,-0.355714278,-1.091309125,-1.747416601,2.406438246,0.123873207,0.32622115,-0.627324074,0.664582106,-1.809774106,1.57632934,-0.168145727,1.631318454,1.084784687,1.888654872,-0.839251794,-0.84391006,0.361358313,-0.519785085,-0.379041792,-1.046506674,0.363269668,0.401685536,-0.071913753,0.268585078,-0.91838765,-1.84233117,-1.325762161,-0.200878512,-0.759849751,-0.087008713,-0.435924985,0.951784374,0.262571364,0.853195223,0.685479446,0.838068937,0.819959078,0.330679434,-0.091424456,0.734269417,0.521472592,0.328051927,0.579845737,0.865703128,-0.227018155,0.061319488,-0.40681463,1.298959668,-0.095531769,-1.213783051,0.798046373,0.871647111,-1.947776229,0.494418021,-0.272355454,0.291646841,0.208001647,-0.151724161,0.541977767,-0.480652405,-0.502902046,0.035880253,-0.757856321,-0.712732,-0.011653516,-0.649167974,0.025787577,-1.486960426,0.638363906,-0.009508844,0.799414338,0.061102508,-1.570200333,-1.166084922,-1.107697926,-0.627366412,0.403307957,-1.110507557,1.665747632,-0.453718915,2.178368766,1.037483898,0.692016375,1.760758403,0.054977964,-0.225100969,-1.263173572,-0.175309449,-0.885430997,0.512503336,-1.215535163,-0.32953662,0.768140619,0.461511647,0.206191727,-0.751035739,-0.453976329,1.315606509,1.811714776,1.096022474,0.045956011,0.170031335,0.13730436,-0.476322245,-0.22715996,0.597345682,-0.297965126,0.167291346,0.418532206,-0.893801751,2.005866059,0.835547276,-0.591201067,-0.455991683,-0.404874761,-0.4344074,-1.697329502,-0.489990476,0.471565297,-1.126376047,-1.402396272,0.825139359,-1.206392239,-0.150480123,0.833985931,-1.779718143,-0.288985569,0.960101964,-1.043628167,-0.265483581,0.524667152,0.65011651,-0.466865402,-1.547867214,1.861072514,1.524632374,-0.423301205,0.505387122,0.648082502,-0.940109198,1.430477923,-1.01277825,0.170007686,-1.474046239,0.39831451,-1.076591622,-1.850440677,-1.453859018,-1.573545166,-0.702272002,-0.101160877,-0.910664603,1.04703558,-0.970589238,0.135759608,1.208107958,-0.499572782,-0.655482793,,,,,,,,,,,
1994 Q1,0.906546879,-0.258807329,1.684242537,-0.704414031,0.41130528,1.369953834,-0.03389443,0.472218656,-0.005381044,0.215323661,1.223396609,-1.652425232,0.400935514,0.1423237,-0.552372392,-1.045927662,0.486951317,0.601864266,0.864489687,-0.537904721,-0.001791158,-0.646737787,0.194193899,-0.714631134,-0.057145218,-1.264889009,-1.528923784,-0.816550028,-0.102351102,-1.298456747,-0.498555525,0.282731357,0.016621365,-0.951776203,-0.489563841,0.182131039,-0.423056196,-1.688273691,0.23564287,-0.080513128,-3.240210626,-0.316069565,-1.124787288,1.329575879,-1.194730552,0.275150286,1.860130964,0.794852901,0.688462264,0.843165056,-1.335257843,-1.603023826,-0.628956221,-1.319237123,-0.332829019,0.041414564,1.202604178,0.052822245,0.380406312,1.577920574,-2.249021111,-1.023464584,1.100744445,-0.597170152,-0.356605818,0.389937125,-0.243139157,-2.58999747,1.269753917,1.685965413,0.381399041,0.393254546,-0.828082443,1.065963489,-1.104615244,2.845381779,-0.937927069,-0.747678406,-0.760412839,1.32438342,0.588784435,-0.593115732,0.157164837,-1.579339927,-0.579480277,0.671223636,1.116056403,0.232437045,-0.161309378,-0.68746381,-0.238938601,1.597960949,-0.217270001,1.64300148,1.12693495,0.161986394,-0.737753508,-1.150625005,-0.255245059,-0.343045804,0.548364569,1.902384892,-0.89124905,1.14450674,-0.867931094,1.109993635,2.39028805,1.61111912,0.568704715,-0.624386235,-1.614379334,0.992689093,-0.526507933,-0.84334231,0.677370372,0.9713107,0.446560898,-0.212523708,0.776952299,0.484266053,-0.865505732,-1.985122742,1.179716836,-1.027681896,1.298809156,-1.509906099,0.623103099,0.549204135,-0.150216119,0.239500557,-0.496373746,1.083419834,1.009924755,1.71189344,0.437991002,0.112892915,0.910983381,1.085609084,0.877914635,-0.045651099,-1.158511503,-1.253055298,-0.512793418,-0.019133109,-0.697011665,0.75415563,0.096151702,0.659645255,-0.226679794,1.369349153,0.550105443,1.272726428,-0.497362585,0.189477403,-1.640009737,-0.775966532,0.919092447,0.223644737,-1.748281599,-0.295261703,-0.885711722,0.550151268,0.698707486,0.831667735,0.346744091,0.493017336,0.868456475,1.019037414,,,,,,,,,,,
